Tijd,Hartslag,HMS
30480,138,08:28:00
30481,138,08:28:01
30482,138,08:28:02
30483,139,08:28:03
30484,139,08:28:04
30485,139,08:28:05
30486,140,08:28:06
30487,143,08:28:07
30488,142,08:28:08
30489,142,08:28:09
30490,140,08:28:10
30491,140,08:28:11
30492,137,08:28:12
30493,137,08:28:13
30494,135,08:28:14
30495,135,08:28:15
30496,137,08:28:16
30497,137,08:28:17
30498,137,08:28:18
30499,135,08:28:19
30500,134,08:28:20
30501,134,08:28:21
30502,133,08:28:22
30503,134,08:28:23
30504,134,08:28:24
30505,133,08:28:25
30506,133,08:28:26
30507,134,08:28:27
30508,133,08:28:28
30509,133,08:28:29
30510,134,08:28:30
30511,134,08:28:31
30512,134,08:28:32
30513,130,08:28:33
30514,131,08:28:34
30515,132,08:28:35
30516,136,08:28:36
30517,137,08:28:37
30518,137,08:28:38
30519,136,08:28:39
30520,136,08:28:40
30521,135,08:28:41
30522,136,08:28:42
30523,137,08:28:43
30524,137,08:28:44
30525,135,08:28:45
30526,135,08:28:46
30527,135,08:28:47
30528,112,08:28:48
30529,112,08:28:49
30530,110,08:28:50
30531,106,08:28:51
30532,106,08:28:52
30533,107,08:28:53
30534,107,08:28:54
30535,107,08:28:55
30536,107,08:28:56
30537,112,08:28:57
30538,112,08:28:58
30539,113,08:28:59
30540,112,08:29:00
30541,112,08:29:01
30542,112,08:29:02
30543,112,08:29:03
30544,112,08:29:04
30545,112,08:29:05
30546,112,08:29:06
30547,107,08:29:07
30548,108,08:29:08
30549,108,08:29:09
30550,108,08:29:10
30551,110,08:29:11
30552,110,08:29:12
30553,112,08:29:13
30554,112,08:29:14
30555,106,08:29:15
30556,105,08:29:16
30557,105,08:29:17
30558,106,08:29:18
30559,106,08:29:19
30560,116,08:29:20
30561,116,08:29:21
30562,120,08:29:22
30563,119,08:29:23
30564,119,08:29:24
30565,119,08:29:25
30566,119,08:29:26
30567,119,08:29:27
30568,116,08:29:28
30569,117,08:29:29
30570,115,08:29:30
30571,115,08:29:31
30572,111,08:29:32
30573,111,08:29:33
30574,116,08:29:34
30575,116,08:29:35
30576,119,08:29:36
30577,118,08:29:37
30578,117,08:29:38
30579,117,08:29:39
30580,120,08:29:40
30581,121,08:29:41
30582,119,08:29:42
30583,119,08:29:43
30584,119,08:29:44
30585,119,08:29:45
30586,123,08:29:46
30587,125,08:29:47
30588,125,08:29:48
30589,124,08:29:49
30590,124,08:29:50
30591,124,08:29:51
30592,121,08:29:52
30593,119,08:29:53
30594,119,08:29:54
30595,111,08:29:55
30596,111,08:29:56
30597,111,08:29:57
30598,118,08:29:58
30599,120,08:29:59
30600,120,08:30:00
30601,122,08:30:01
30602,119,08:30:02
30603,119,08:30:03
30604,119,08:30:04
30605,119,08:30:05
30606,122,08:30:06
30607,122,08:30:07
30608,123,08:30:08
30609,121,08:30:09
30610,118,08:30:10
30611,118,08:30:11
30612,115,08:30:12
30613,115,08:30:13
30614,115,08:30:14
30615,115,08:30:15
30616,112,08:30:16
30617,112,08:30:17
30618,109,08:30:18
30619,109,08:30:19
30620,110,08:30:20
30621,110,08:30:21
30622,106,08:30:22
30623,103,08:30:23
30624,103,08:30:24
30625,102,08:30:25
30626,102,08:30:26
30627,100,08:30:27
30628,100,08:30:28
30629,100,08:30:29
30630,97,08:30:30
30631,95,08:30:31
30632,95,08:30:32
30633,95,08:30:33
30634,95,08:30:34
30635,95,08:30:35
30636,93,08:30:36
30637,93,08:30:37
30638,93,08:30:38
30639,92,08:30:39
30640,92,08:30:40
30641,93,08:30:41
30642,93,08:30:42
30643,96,08:30:43
30644,96,08:30:44
30645,99,08:30:45
30646,99,08:30:46
30647,98,08:30:47
30648,98,08:30:48
30649,97,08:30:49
30650,97,08:30:50
30651,102,08:30:51
30652,105,08:30:52
30653,105,08:30:53
30654,105,08:30:54
30655,105,08:30:55
30656,99,08:30:56
30657,99,08:30:57
30658,99,08:30:58
30659,99,08:30:59
30660,99,08:31:00
30661,102,08:31:01
30662,102,08:31:02
30663,106,08:31:03
30664,108,08:31:04
30665,108,08:31:05
30666,109,08:31:06
30667,109,08:31:07
30668,104,08:31:08
30669,104,08:31:09
30670,105,08:31:10
30671,107,08:31:11
30672,106,08:31:12
30673,103,08:31:13
30674,103,08:31:14
30675,105,08:31:15
30676,105,08:31:16
30677,105,08:31:17
30678,105,08:31:18
30679,103,08:31:19
30680,103,08:31:20
30681,103,08:31:21
30682,103,08:31:22
30683,103,08:31:23
30684,103,08:31:24
30685,103,08:31:25
30686,105,08:31:26
30687,105,08:31:27
30688,105,08:31:28
30689,105,08:31:29
30690,103,08:31:30
30691,103,08:31:31
30692,102,08:31:32
30693,102,08:31:33
30694,102,08:31:34
30695,104,08:31:35
30696,104,08:31:36
30697,104,08:31:37
30698,104,08:31:38
30699,108,08:31:39
30700,110,08:31:40
30701,110,08:31:41
30702,111,08:31:42
30703,111,08:31:43
30704,110,08:31:44
30705,108,08:31:45
30706,108,08:31:46
30707,106,08:31:47
30708,109,08:31:48
30709,111,08:31:49
30710,112,08:31:50
30711,112,08:31:51
30712,110,08:31:52
30713,110,08:31:53
30714,110,08:31:54
30715,105,08:31:55
30716,104,08:31:56
30717,103,08:31:57
30718,100,08:31:58
30719,100,08:31:59
30720,101,08:32:00
30721,102,08:32:01
30722,102,08:32:02
30723,102,08:32:03
30724,91,08:32:04
30725,90,08:32:05
30726,90,08:32:06
30727,85,08:32:07
30728,85,08:32:08
30729,94,08:32:09
30730,97,08:32:10
30731,97,08:32:11
30732,98,08:32:12
30733,98,08:32:13
30734,98,08:32:14
30735,98,08:32:15
30736,100,08:32:16
30737,99,08:32:17
30738,98,08:32:18
30739,98,08:32:19
30740,98,08:32:20
30741,98,08:32:21
30742,97,08:32:22
30743,95,08:32:23
30744,95,08:32:24
30745,95,08:32:25
30746,94,08:32:26
30747,95,08:32:27
30748,96,08:32:28
30749,96,08:32:29
30750,96,08:32:30
30751,96,08:32:31
30752,96,08:32:32
30753,95,08:32:33
30754,95,08:32:34
30755,95,08:32:35
30756,94,08:32:36
30757,95,08:32:37
30758,95,08:32:38
30759,96,08:32:39
30760,98,08:32:40
30761,98,08:32:41
30762,101,08:32:42
30763,101,08:32:43
30764,102,08:32:44
30765,101,08:32:45
30766,99,08:32:46
30767,99,08:32:47
30768,100,08:32:48
30769,105,08:32:49
30770,105,08:32:50
30771,106,08:32:51
30772,105,08:32:52
30773,104,08:32:53
30774,104,08:32:54
30775,104,08:32:55
30776,105,08:32:56
30777,105,08:32:57
30778,107,08:32:58
30779,107,08:32:59
30780,107,08:33:00
30781,107,08:33:01
30782,107,08:33:02
30783,107,08:33:03
30784,106,08:33:04
30785,106,08:33:05
30786,104,08:33:06
30787,102,08:33:07
30788,102,08:33:08
30789,102,08:33:09
30790,99,08:33:10
30791,99,08:33:11
30792,102,08:33:12
30793,102,08:33:13
30794,103,08:33:14
30795,104,08:33:15
30796,100,08:33:16
30797,100,08:33:17
30798,98,08:33:18
30799,98,08:33:19
30800,100,08:33:20
30801,100,08:33:21
30802,105,08:33:22
30803,105,08:33:23
30804,107,08:33:24
30805,107,08:33:25
30806,103,08:33:26
30807,102,08:33:27
30808,104,08:33:28
30809,104,08:33:29
30810,107,08:33:30
30811,112,08:33:31
30812,114,08:33:32
30813,115,08:33:33
30814,115,08:33:34
30815,118,08:33:35
30816,119,08:33:36
30817,119,08:33:37
30818,122,08:33:38
30819,122,08:33:39
30820,122,08:33:40
30821,122,08:33:41
30822,122,08:33:42
30823,116,08:33:43
30824,114,08:33:44
30825,114,08:33:45
30826,114,08:33:46
30827,114,08:33:47
30828,116,08:33:48
30829,116,08:33:49
30830,116,08:33:50
30831,119,08:33:51
30832,119,08:33:52
30833,120,08:33:53
30834,121,08:33:54
30835,121,08:33:55
30836,121,08:33:56
30837,121,08:33:57
30838,121,08:33:58
30839,121,08:33:59
30840,120,08:34:00
30841,122,08:34:01
30842,122,08:34:02
30843,122,08:34:03
30844,119,08:34:04
30845,119,08:34:05
30846,116,08:34:06
30847,115,08:34:07
30848,115,08:34:08
30849,115,08:34:09
30850,114,08:34:10
30851,114,08:34:11
30852,112,08:34:12
30853,111,08:34:13
30854,112,08:34:14
30855,112,08:34:15
30856,106,08:34:16
30857,104,08:34:17
30858,105,08:34:18
30859,105,08:34:19
30860,108,08:34:20
30861,108,08:34:21
30862,106,08:34:22
30863,106,08:34:23
30864,106,08:34:24
30865,106,08:34:25
30866,106,08:34:26
30867,106,08:34:27
30868,107,08:34:28
30869,107,08:34:29
30870,110,08:34:30
30871,110,08:34:31
30872,106,08:34:32
30873,106,08:34:33
30874,97,08:34:34
30875,96,08:34:35
30876,97,08:34:36
30877,97,08:34:37
30878,98,08:34:38
30879,99,08:34:39
30880,99,08:34:40
30881,99,08:34:41
30882,97,08:34:42
30883,97,08:34:43
30884,96,08:34:44
30885,95,08:34:45
30886,96,08:34:46
30887,96,08:34:47
30888,95,08:34:48
30889,96,08:34:49
30890,96,08:34:50
30891,96,08:34:51
30892,101,08:34:52
30893,101,08:34:53
30894,101,08:34:54
30895,103,08:34:55
30896,103,08:34:56
30897,105,08:34:57
30898,104,08:34:58
30899,104,08:34:59
30900,94,08:35:00
30901,93,08:35:01
30902,93,08:35:02
30903,93,08:35:03
30904,93,08:35:04
30905,95,08:35:05
30906,98,08:35:06
30907,98,08:35:07
30908,99,08:35:08
30909,99,08:35:09
30910,98,08:35:10
30911,98,08:35:11
30912,101,08:35:12
30913,101,08:35:13
30914,99,08:35:14
30915,97,08:35:15
30916,97,08:35:16
30917,97,08:35:17
30918,101,08:35:18
30919,101,08:35:19
30920,105,08:35:20
30921,105,08:35:21
30922,106,08:35:22
30923,106,08:35:23
30924,100,08:35:24
30925,99,08:35:25
30926,100,08:35:26
30927,101,08:35:27
30928,101,08:35:28
30929,104,08:35:29
30930,104,08:35:30
30931,99,08:35:31
30932,99,08:35:32
30933,99,08:35:33
30934,100,08:35:34
30935,99,08:35:35
30936,99,08:35:36
30937,99,08:35:37
30938,98,08:35:38
30939,98,08:35:39
30940,97,08:35:40
30941,101,08:35:41
30942,101,08:35:42
30943,109,08:35:43
30944,110,08:35:44
30945,110,08:35:45
30946,106,08:35:46
30947,106,08:35:47
30948,103,08:35:48
30949,102,08:35:49
30950,104,08:35:50
30951,105,08:35:51
30952,105,08:35:52
30953,105,08:35:53
30954,105,08:35:54
30955,105,08:35:55
30956,109,08:35:56
30957,109,08:35:57
30958,113,08:35:58
30959,113,08:35:59
30960,113,08:36:00
30961,112,08:36:01
30962,111,08:36:02
30963,111,08:36:03
30964,107,08:36:04
30965,107,08:36:05
30966,104,08:36:06
30967,105,08:36:07
30968,105,08:36:08
30969,109,08:36:09
30970,111,08:36:10
30971,111,08:36:11
30972,113,08:36:12
30973,113,08:36:13
30974,115,08:36:14
30975,115,08:36:15
30976,114,08:36:16
30977,112,08:36:17
30978,110,08:36:18
30979,110,08:36:19
30980,112,08:36:20
30981,113,08:36:21
30982,113,08:36:22
30983,113,08:36:23
30984,112,08:36:24
30985,110,08:36:25
30986,106,08:36:26
30987,106,08:36:27
30988,103,08:36:28
30989,103,08:36:29
30990,96,08:36:30
30991,96,08:36:31
30992,96,08:36:32
30993,98,08:36:33
30994,98,08:36:34
30995,101,08:36:35
30996,92,08:36:36
30997,92,08:36:37
30998,90,08:36:38
30999,90,08:36:39
31000,96,08:36:40
31001,96,08:36:41
31002,94,08:36:42
31003,94,08:36:43
31004,95,08:36:44
31005,95,08:36:45
31006,98,08:36:46
31007,100,08:36:47
31008,100,08:36:48
31009,101,08:36:49
31010,103,08:36:50
31011,103,08:36:51
31012,106,08:36:52
31013,106,08:36:53
31014,105,08:36:54
31015,105,08:36:55
31016,105,08:36:56
31017,105,08:36:57
31018,108,08:36:58
31019,109,08:36:59
31020,110,08:37:00
31021,110,08:37:01
31022,111,08:37:02
31023,111,08:37:03
31024,113,08:37:04
31025,113,08:37:05
31026,114,08:37:06
31027,114,08:37:07
31028,114,08:37:08
31029,101,08:37:09
31030,101,08:37:10
31031,105,08:37:11
31032,109,08:37:12
31033,109,08:37:13
31034,111,08:37:14
31035,115,08:37:15
31036,115,08:37:16
31037,115,08:37:17
31038,115,08:37:18
31039,112,08:37:19
31040,109,08:37:20
31041,109,08:37:21
31042,107,08:37:22
31043,107,08:37:23
31044,108,08:37:24
31045,108,08:37:25
31046,106,08:37:26
31047,106,08:37:27
31048,103,08:37:28
31049,102,08:37:29
31050,102,08:37:30
31051,103,08:37:31
31052,103,08:37:32
31053,104,08:37:33
31054,104,08:37:34
31055,92,08:37:35
31056,91,08:37:36
31057,91,08:37:37
31058,96,08:37:38
31059,96,08:37:39
31060,105,08:37:40
31061,109,08:37:41
31062,112,08:37:42
31063,113,08:37:43
31064,114,08:37:44
31065,114,08:37:45
31066,112,08:37:46
31067,112,08:37:47
31068,108,08:37:48
31069,109,08:37:49
31070,109,08:37:50
31071,111,08:37:51
31072,111,08:37:52
31073,111,08:37:53
31074,113,08:37:54
31075,109,08:37:55
31076,107,08:37:56
31077,107,08:37:57
31078,107,08:37:58
31079,106,08:37:59
31080,106,08:38:00
31081,113,08:38:01
31082,113,08:38:02
31083,115,08:38:03
31084,115,08:38:04
31085,108,08:38:05
31086,108,08:38:06
31087,104,08:38:07
31088,104,08:38:08
31089,103,08:38:09
31090,104,08:38:10
31091,104,08:38:11
31092,105,08:38:12
31093,105,08:38:13
31094,108,08:38:14
31095,109,08:38:15
31096,109,08:38:16
31097,109,08:38:17
31098,109,08:38:18
31099,110,08:38:19
31100,111,08:38:20
31101,111,08:38:21
31102,111,08:38:22
31103,110,08:38:23
31104,109,08:38:24
31105,109,08:38:25
31106,109,08:38:26
31107,109,08:38:27
31108,109,08:38:28
31109,107,08:38:29
31110,107,08:38:30
31111,107,08:38:31
31112,108,08:38:32
31113,108,08:38:33
31114,108,08:38:34
31115,110,08:38:35
31116,110,08:38:36
31117,110,08:38:37
31118,109,08:38:38
31119,108,08:38:39
31120,107,08:38:40
31121,107,08:38:41
31122,109,08:38:42
31123,109,08:38:43
31124,114,08:38:44
31125,114,08:38:45
31126,113,08:38:46
31127,111,08:38:47
31128,111,08:38:48
31129,110,08:38:49
31130,110,08:38:50
31131,108,08:38:51
31132,108,08:38:52
31133,110,08:38:53
31134,110,08:38:54
31135,110,08:38:55
31136,109,08:38:56
31137,108,08:38:57
31138,109,08:38:58
31139,109,08:38:59
31140,111,08:39:00
31141,111,08:39:01
31142,111,08:39:02
31143,108,08:39:03
31144,108,08:39:04
31145,105,08:39:05
31146,106,08:39:06
31147,106,08:39:07
31148,108,08:39:08
31149,108,08:39:09
31150,112,08:39:10
31151,112,08:39:11
31152,110,08:39:12
31153,95,08:39:13
31154,95,08:39:14
31155,96,08:39:15
31156,97,08:39:16
31157,97,08:39:17
31158,104,08:39:18
31159,104,08:39:19
31160,105,08:39:20
31161,103,08:39:21
31162,103,08:39:22
31163,102,08:39:23
31164,102,08:39:24
31165,103,08:39:25
31166,103,08:39:26
31167,107,08:39:27
31168,107,08:39:28
31169,108,08:39:29
31170,108,08:39:30
31171,107,08:39:31
31172,107,08:39:32
31173,100,08:39:33
31174,100,08:39:34
31175,100,08:39:35
31176,100,08:39:36
31177,101,08:39:37
31178,101,08:39:38
31179,104,08:39:39
31180,105,08:39:40
31181,105,08:39:41
31182,104,08:39:42
31183,104,08:39:43
31184,105,08:39:44
31185,105,08:39:45
31186,105,08:39:46
31187,105,08:39:47
31188,107,08:39:48
31189,107,08:39:49
31190,110,08:39:50
31191,110,08:39:51
31192,112,08:39:52
31193,113,08:39:53
31194,113,08:39:54
31195,114,08:39:55
31196,113,08:39:56
31197,113,08:39:57
31198,104,08:39:58
31199,104,08:39:59
31200,94,08:40:00
31201,93,08:40:01
31202,98,08:40:02
31203,98,08:40:03
31204,99,08:40:04
31205,99,08:40:05
31206,100,08:40:06
31207,97,08:40:07
31208,97,08:40:08
31209,92,08:40:09
31210,93,08:40:10
31211,94,08:40:11
31212,95,08:40:12
31213,95,08:40:13
31214,101,08:40:14
31215,102,08:40:15
31216,102,08:40:16
31217,92,08:40:17
31218,89,08:40:18
31219,89,08:40:19
31220,89,08:40:20
31221,89,08:40:21
31222,90,08:40:22
31223,92,08:40:23
31224,92,08:40:24
31225,93,08:40:25
31226,93,08:40:26
31227,93,08:40:27
31228,94,08:40:28
31229,94,08:40:29
31230,98,08:40:30
31231,98,08:40:31
31232,100,08:40:32
31233,100,08:40:33
31234,99,08:40:34
31235,99,08:40:35
31236,97,08:40:36
31237,97,08:40:37
31238,96,08:40:38
31239,99,08:40:39
31240,99,08:40:40
31241,105,08:40:41
31242,108,08:40:42
31243,108,08:40:43
31244,107,08:40:44
31245,107,08:40:45
31246,101,08:40:46
31247,101,08:40:47
31248,101,08:40:48
31249,102,08:40:49
31250,103,08:40:50
31251,103,08:40:51
31252,111,08:40:52
31253,111,08:40:53
31254,110,08:40:54
31255,110,08:40:55
31256,109,08:40:56
31257,109,08:40:57
31258,107,08:40:58
31259,107,08:40:59
31260,103,08:41:00
31261,105,08:41:01
31262,105,08:41:02
31263,107,08:41:03
31264,105,08:41:04
31265,103,08:41:05
31266,103,08:41:06
31267,96,08:41:07
31268,96,08:41:08
31269,97,08:41:09
31270,100,08:41:10
31271,103,08:41:11
31272,103,08:41:12
31273,103,08:41:13
31274,108,08:41:14
31275,108,08:41:15
31276,108,08:41:16
31277,113,08:41:17
31278,113,08:41:18
31279,113,08:41:19
31280,107,08:41:20
31281,107,08:41:21
31282,107,08:41:22
31283,107,08:41:23
31284,107,08:41:24
31285,108,08:41:25
31286,110,08:41:26
31287,110,08:41:27
31288,110,08:41:28
31289,110,08:41:29
31290,110,08:41:30
31291,109,08:41:31
31292,107,08:41:32
31293,107,08:41:33
31294,106,08:41:34
31295,106,08:41:35
31296,95,08:41:36
31297,93,08:41:37
31298,93,08:41:38
31299,92,08:41:39
31300,95,08:41:40
31301,95,08:41:41
31302,94,08:41:42
31303,94,08:41:43
31304,92,08:41:44
31305,90,08:41:45
31306,90,08:41:46
31307,90,08:41:47
31308,88,08:41:48
31309,89,08:41:49
31310,91,08:41:50
31311,93,08:41:51
31312,93,08:41:52
31313,97,08:41:53
31314,97,08:41:54
31315,97,08:41:55
31316,91,08:41:56
31317,91,08:41:57
31318,94,08:41:58
31319,97,08:41:59
31320,97,08:42:00
31321,99,08:42:01
31322,98,08:42:02
31323,97,08:42:03
31324,97,08:42:04
31325,99,08:42:05
31326,100,08:42:06
31327,101,08:42:07
31328,103,08:42:08
31329,103,08:42:09
31330,104,08:42:10
31331,104,08:42:11
31332,106,08:42:12
31333,106,08:42:13
31334,107,08:42:14
31335,107,08:42:15
31336,107,08:42:16
31337,106,08:42:17
31338,106,08:42:18
31339,106,08:42:19
31340,108,08:42:20
31341,108,08:42:21
31342,110,08:42:22
31343,110,08:42:23
31344,107,08:42:24
31345,102,08:42:25
31346,101,08:42:26
31347,101,08:42:27
31348,107,08:42:28
31349,108,08:42:29
31350,108,08:42:30
31351,110,08:42:31
31352,110,08:42:32
31353,110,08:42:33
31354,107,08:42:34
31355,104,08:42:35
31356,104,08:42:36
31357,104,08:42:37
31358,104,08:42:38
31359,107,08:42:39
31360,110,08:42:40
31361,110,08:42:41
31362,115,08:42:42
31363,115,08:42:43
31364,115,08:42:44
31365,113,08:42:45
31366,112,08:42:46
31367,111,08:42:47
31368,109,08:42:48
31369,109,08:42:49
31370,110,08:42:50
31371,110,08:42:51
31372,110,08:42:52
31373,110,08:42:53
31374,103,08:42:54
31375,101,08:42:55
31376,99,08:42:56
31377,98,08:42:57
31378,98,08:42:58
31379,98,08:42:59
31380,98,08:43:00
31381,98,08:43:01
31382,103,08:43:02
31383,103,08:43:03
31384,104,08:43:04
31385,104,08:43:05
31386,104,08:43:06
31387,104,08:43:07
31388,101,08:43:08
31389,101,08:43:09
31390,102,08:43:10
31391,104,08:43:11
31392,106,08:43:12
31393,106,08:43:13
31394,104,08:43:14
31395,104,08:43:15
31396,100,08:43:16
31397,100,08:43:17
31398,100,08:43:18
31399,100,08:43:19
31400,99,08:43:20
31401,99,08:43:21
31402,104,08:43:22
31403,106,08:43:23
31404,106,08:43:24
31405,109,08:43:25
31406,109,08:43:26
31407,107,08:43:27
31408,93,08:43:28
31409,91,08:43:29
31410,91,08:43:30
31411,93,08:43:31
31412,97,08:43:32
31413,97,08:43:33
31414,102,08:43:34
31415,103,08:43:35
31416,103,08:43:36
31417,107,08:43:37
31418,107,08:43:38
31419,107,08:43:39
31420,102,08:43:40
31421,102,08:43:41
31422,100,08:43:42
31423,100,08:43:43
31424,102,08:43:44
31425,102,08:43:45
31426,102,08:43:46
31427,102,08:43:47
31428,101,08:43:48
31429,101,08:43:49
31430,95,08:43:50
31431,95,08:43:51
31432,92,08:43:52
31433,92,08:43:53
31434,92,08:43:54
31435,95,08:43:55
31436,97,08:43:56
31437,97,08:43:57
31438,99,08:43:58
31439,100,08:43:59
31440,102,08:44:00
31441,102,08:44:01
31442,106,08:44:02
31443,107,08:44:03
31444,107,08:44:04
31445,107,08:44:05
31446,106,08:44:06
31447,101,08:44:07
31448,101,08:44:08
31449,101,08:44:09
31450,101,08:44:10
31451,109,08:44:11
31452,109,08:44:12
31453,108,08:44:13
31454,105,08:44:14
31455,106,08:44:15
31456,108,08:44:16
31457,109,08:44:17
31458,109,08:44:18
31459,109,08:44:19
31460,109,08:44:20
31461,111,08:44:21
31462,111,08:44:22
31463,110,08:44:23
31464,110,08:44:24
31465,107,08:44:25
31466,106,08:44:26
31467,106,08:44:27
31468,106,08:44:28
31469,107,08:44:29
31470,107,08:44:30
31471,112,08:44:31
31472,112,08:44:32
31473,115,08:44:33
31474,115,08:44:34
31475,114,08:44:35
31476,106,08:44:36
31477,106,08:44:37
31478,95,08:44:38
31479,95,08:44:39
31480,96,08:44:40
31481,96,08:44:41
31482,98,08:44:42
31483,98,08:44:43
31484,99,08:44:44
31485,99,08:44:45
31486,95,08:44:46
31487,95,08:44:47
31488,95,08:44:48
31489,97,08:44:49
31490,98,08:44:50
31491,95,08:44:51
31492,95,08:44:52
31493,91,08:44:53
31494,91,08:44:54
31495,94,08:44:55
31496,94,08:44:56
31497,95,08:44:57
31498,94,08:44:58
31499,94,08:44:59
31500,94,08:45:00
31501,96,08:45:01
31502,96,08:45:02
31503,99,08:45:03
31504,102,08:45:04
31505,102,08:45:05
31506,102,08:45:06
31507,102,08:45:07
31508,101,08:45:08
31509,101,08:45:09
31510,99,08:45:10
31511,98,08:45:11
31512,99,08:45:12
31513,101,08:45:13
31514,101,08:45:14
31515,101,08:45:15
31516,101,08:45:16
31517,101,08:45:17
31518,102,08:45:18
31519,102,08:45:19
31520,103,08:45:20
31521,101,08:45:21
31522,101,08:45:22
31523,99,08:45:23
31524,99,08:45:24
31525,101,08:45:25
31526,101,08:45:26
31527,103,08:45:27
31528,110,08:45:28
31529,111,08:45:29
31530,110,08:45:30
31531,110,08:45:31
31532,107,08:45:32
31533,107,08:45:33
31534,107,08:45:34
31535,107,08:45:35
31536,109,08:45:36
31537,109,08:45:37
31538,109,08:45:38
31539,108,08:45:39
31540,105,08:45:40
31541,105,08:45:41
31542,107,08:45:42
31543,107,08:45:43
31544,109,08:45:44
31545,109,08:45:45
31546,107,08:45:46
31547,107,08:45:47
31548,101,08:45:48
31549,101,08:45:49
31550,102,08:45:50
31551,104,08:45:51
31552,104,08:45:52
31553,107,08:45:53
31554,106,08:45:54
31555,106,08:45:55
31556,105,08:45:56
31557,105,08:45:57
31558,106,08:45:58
31559,107,08:45:59
31560,107,08:46:00
31561,111,08:46:01
31562,114,08:46:02
31563,114,08:46:03
31564,114,08:46:04
31565,114,08:46:05
31566,103,08:46:06
31567,103,08:46:07
31568,103,08:46:08
31569,103,08:46:09
